"Persicaria_thunbergii"	"Eupatorium_lindleyanum"	"Persicaria_sieboldi"	"Eusteratis_yatabeana"	"Senecio_pierotii"	"Prenanthes_tanakae"	"Galium_trifidum"	"Iris_taevigata"	"Sagittaria_trifolia"	"Mosta_dianthera"	"Monochoria_korsakowii"	"Kalimeris_pinnatifida"	"Cardamine_tyrata"	"Lythrum_anceps"	"Prunella_vulgaris"	"Hydrocharis_dubia"	"Leesia_japonica"	"Potentilla_egedei"	"Ranunculus_japonicus"	"Taraxacum_japonicum"	"Oxalis_corniculata"	"Lycopus_ramosissimus"	"Oenanthe_javanica"	"Phragmites_communis"	"Isachne_globosa"	"Scirpus_triqueter"	"Justicia_procumbens"	"Alisma_canaliculatum"	"Cirsium_sieboldii"	"Limophila_sessiliflora"	"Adenophora_triphylla"	"Ampetopsis_brevipedunculata"	"Hosta_albomarginata"	"Kalimeris_yomena"	"Persicaria_nipponensis"	"Cirsium_japonicum"	"Eupatorium_chinense"	"Salvia_japonica"	"Ixeris_dentata"	"Rosa_multtlflora"	"Ixeris_debilis"	"Ludwigia_epilobioides"	"Persicaria_yokusaiana"	"Weigela_hortensis"	"Bidens_frondosa"	"Lactuca_indica"	"Lespedeza_bicolor"	"Lysimachia_fortunei"	"Murdannia_keisak"	"Persicaria_comspicua"	"Solanum_melongena"	"Typha_angustifolia"	"Aeschynomene_indica"	"Alium_grayi"	"Chelidonium_majus"	"Clerodendrum_trichotomum"	"Commelina_communis"	"Houttuynia_cordata"	"Hypericum_erectum"	"Lindernia_procumbens"	"Monochoria_vaginalis"	"Nymphaea_marliacea"	"Ptantago_asiatica"	"Stellaria_media"	"Stomorhina_obsoleta"	"Rhinotropidia_rostrata"	"Sphaerophoria_macrogaster"	"Helina_sp1_M_PL_055"	"Eristalis_kyokoae"	"Hylaeus_macilentus"	"Hylaeus_noomen"	"Melanostoma_mellinum"	"Parnara_guttata_guttata"	"Lasioglossum_sibiriacum"	"Agathis_sp1_M_PL_055"	"Phytomia_zonata"	"Unidentified_sp1_M_PL_055"	"Apis_cerana"	"Dolichopus_nitidus"	"Eristalis_cerealis"	"Nysius_plebeius"	"Ceratina_japonica"	"Homoneura_extera"	"Episyrphus_balteatus"	"Hylaeus_floralis"	"Ravinia_striata"	"Calomicrus_sp1_M_PL_055"	"Limnophora_promineus"	"Petaphora_maritima"	"Unidentified_sp2_M_PL_055"	"Hymerria_recurvalis"	"Platycheirus_pennipes"	"Unidentified_sp3_M_PL_055"	"Bombus_diversus"	"Lasioglossum_percrassicepes"	"Mesembrius_flaviceps"	"Unidentified_sp4_M_PL_055"	"Unidentified_sp5_M_PL_055"	"Andrena_Knuthi"	"Chaetocnema_bicolorata"	"Helophilus_virgatus"	"Oxycetonia_jucunda"	"Polistes_chinensis_antennalis"	"Unidentified_sp6_M_PL_055"	"Eumenes_samurai"	"Lucilia_papuensis"	"Melanostoma_scalare"	"Tropidothorax_cruciger"	"Apis_mellifera"	"Cyphon_sp1_M_PL_055"	"Dotichopus_nitidus"	"Eurydema_rugosum"	"Limnia_sp1_M_PL_055"	"Limnophora_sp1_M_PL_055"	"Lygocoris_pallens"	"Megachile_nipponica"	"Paragus_kaemorrhous"	"Unidentified_sp7_M_PL_055"	"Argynnis_paphia_tsushimana"	"Athemus_lineatipennis"	"Bagous_sp1_M_PL_055"	"Ceratina_flavipes"	"Cheilosia_sp1_M_PL_055"	"Chrysomya_pinguis"	"Dolichopus_sp1_M_PL_055"	"Eristalinus_viridis"	"Graphomyia_rufitibia"	"Helina_sp2_M_PL_055"	"Hetophilus_virgatus"	"Lasioglossum_exiliceps"	"Lasioglossum_japonicum"	"Limnophora_sp2_M_PL_055"	"Lucilia_caesar"	"Masicera_sp1_M_PL_055"	"Megachile_tsurugensis"	"Nomada_nipponica"	"Papilio_helenus_nicconicolens"	"Pelopidas_mathias_oberthueri"	"Rhamphomyia_latistriata"	"Unidentified_sp8_M_PL_055"	"Aldrichina_grahami"	"Allograpta_javana"	"Colletes_patellatus"	"Conocephalus_japonicus"	"Cryptophilus_sp1_M_PL_055"	"Diasemia_litterata"	"Donacia_provostii"	"Drosophila_sp1_M_PL_055"	"Echinomyia_mikado"	"Eudorilas_cruciator"	"Haplothrips_sp1_M_PL_055"	"Helina_sp3_M_PL_055"	"Lagidina_ptatyeerus"	"Lasioglossum_affine"	"Lasioglossum_mutilum"	"Limnophora_sp3_M_PL_055"	"Megachite_tsurugensis"	"Paragus_jozanus"	"Phaonia_sp1_M_PL_055"	"Pipiza_lugubrius"	"Polymerus_pekinensis"	"Polytremis_pellucida_pellucida"	"Scotinophara_lurida"	"Thelaira_nigripes"	"Unidentified_sp10_M_PL_055"	"Unidentified_sp11_M_PL_055"	"Unidentified_sp12_M_PL_055"	"Unidentified_sp13_M_PL_055"	"Unidentified_sp14_M_PL_055"	"Unidentified_sp15_M_PL_055"	"Unidentified_sp16_M_PL_055"	"Unidentified_sp17_M_PL_055"	"Unidentified_sp9_M_PL_055"	"Xylocopa_appendicutata"	"Adomerus_biguttulus"	"Andrena_japonicum"	"Andrena_munutula"	"Anoptius_eous"	"Arge_nipponensis"	"Bagous_sp2_M_PL_055"	"Bombus_hypocrita"	"Brontaea_sp1_M_PL_055"	"Campsomeris_grossa"	"Ceratina_esakii"	"Cheitosia_sp1_M_PL_055"	"Chelonus_sp1_M_PL_055"	"Coptosoma_parvipictum"	"Cottetes_palellatus"	"Cyphononyx_dorsalis"	"Dasyphora_sp1_M_PL_055"	"Dienerella_sp1_M_PL_055"	"Dienerella_sp2_M_PL_055"	"Dolycoris_bacculum"	"Drosophila_sp2_M_PL_055"	"Epistrophe_sp1_M_PL_055"	"Eristatinus_viridis"	"Eumenes_micado"	"Eurema_hecabe"	"Eutachina_sp1_M_PL_055"	"Everes_argiades_hellotia"	"Gymnosoma_sp1_M_PL_055"	"Helina_sp4_M_PL_055"	"Homoneura_sp1_M_PL_055"	"Homoneura_sp2_M_PL_055"	"Hydrometra_procera"	"Involvutus_ilosus"	"Ischnura_asiatica"	"Larra_sp1_M_PL_055"	"Lasioglossum_allodalum"	"Lasioglossum_gorkiense"	"Lasioglossum_scitulum"	"Limnophora_sp4_M_PL_055"	"Limnophora_sp5_M_PL_055"	"Limnophora_sp6_M_PL_055"	"Lispe_sp1_M_PL_055"	"Lycaena_phlaeas_daimio"	"Matachius_prolongatus"	"Megachite_nipponica"	"Microdon_japonicus"	"Monolepta_fulvicollis"	"Nomada_fukuiana"	"Ochtera_mantis"	"Odontobracon_sp1_M_PL_055"	"Oreumenes_decoratus"	"Orthopagus_lunutiper"	"Osmia_taurus"	"Oulema_erichsoni"	"Paragus_haemorrhous"	"Paragus_quadrifasciatus"	"Phaenicia_sericata"	"Phaonia_sp2_M_PL_055"	"Phaonia_sp3_M_PL_055"	"Phynocoris_ornatus"	"Phytobius_sp1_M_PL_055"	"Piocoris_varius"	"Propylea_japonica"	"Psen_sp1_M_PL_055"	"Pteronemobius_csikii"	"Rhopalus_maculatus"	"Scymnus_hoffmanni"	"Scymnus_jamato"	"Servillia_jokovlewii"	"Stenodynerus_sp1_M_PL_055"	"Stratiomys_sp1_M_PL_055"	"Thelaira_sp1_M_PL_055"	"Thoressa_varia"	"Tipula_patagiata"	"Tropidothorax_belogolowi"	"Unidentified_sp18_M_PL_055"	"Unidentified_sp19_M_PL_055"	"Unidentified_sp20_M_PL_055"	"Unidentified_sp21_M_PL_055"	"Unidentified_sp22_M_PL_055"	"Unidentified_sp23_M_PL_055"	"Vespa_simiUima_xanthoptera"	"Vespula_tewisii"	"Vespula_vulgaris"	"Xylocopa_appendiculata"	"Ypthima_argus"
"Stomorhina_obsoleta"	0.0125	0.0125	0.0125	0.0125	0	0.0125	0	0	0	0	0	0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125	0	0	0	0	0	0	0	0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhinotropidia_rostrata"	0.00588235294117647	0	0.00588235294117647	0.00588235294117647	0.00588235294117647	0	0	0.00588235294117647	0.00588235294117647	0.00588235294117647	0.00588235294117647	0	0.00588235294117647	0.00588235294117647	0	0	0	0	0	0	0	0	0.00588235294117647	0	0	0	0	0.00588235294117647	0	0.00588235294117647	0	0	0	0.00588235294117647	0	0	0	0	0	0	0	0.00588235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00588235294117647	0.00588235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sphaerophoria_macrogaster"	0.00625	0	0	0	0	0	0.00625	0	0.00625	0.00625	0.00625	0	0	0	0	0	0	0.00625	0.00625	0.00625	0	0.00625	0	0	0	0.00625	0	0.00625	0	0.00625	0	0	0	0	0.00625	0	0	0	0	0	0.00625	0	0	0	0	0	0	0	0.00625	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Helina_sp1_M_PL_055"	0	0	0	0	0	0	0.025	0	0	0	0	0	0.025	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eristalis_kyokoae"	0.025	0	0.025	0.025	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hylaeus_macilentus"	0	0	0	0.01	0	0	0	0.01	0.01	0	0.01	0	0.01	0.01	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hylaeus_noomen"	0.0125	0.0125	0	0	0	0	0	0	0	0.0125	0.0125	0	0	0.0125	0	0	0	0	0	0	0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Melanostoma_mellinum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Parnara_guttata_guttata"	0.02	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lasioglossum_sibiriacum"	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	0.00833333333333333	0.00833333333333333	0	0.00833333333333333	0	0	0	0	0.00833333333333333	0.00833333333333333	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0.00833333333333333	0	0	0	0	0	0	0	0	0.00833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agathis_sp1_M_PL_055"	0.025	0	0.025	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phytomia_zonata"	0.025	0.025	0	0.025	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Unidentified_sp1_M_PL_055"	0	0.00769230769230769	0	0.00769230769230769	0	0.00769230769230769	0	0.00769230769230769	0.00769230769230769	0	0.00769230769230769	0.00769230769230769	0	0	0.00769230769230769	0.00769230769230769	0	0.00769230769230769	0	0	0.00769230769230769	0	0	0	0	0	0	0	0	0.00769230769230769	0	0	0	0	0	0.00769230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Apis_cerana"	0.0166666666666667	0	0.0166666666666667	0	0	0	0	0	0	0.0166666666666667	0	0	0	0	0	0	0	0	0	0.0166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166666666666667	0	0	0	0.0166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dolichopus_nitidus"	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eristalis_cerealis"	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nysius_plebeius"	0	0.0333333333333333	0	0	0.0333333333333333	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ceratina_japonica"	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
